game_id,teams,kickoff,stadium,home_team,away_team
2021_10_BAL_MIA,BAL@MIA,2021-11-11T20:20,Hard Rock Stadium,MIA,BAL
2021_10_ATL_DAL,ATL@DAL,2021-11-14T13:00,AT&T Stadium,DAL,ATL
2021_10_JAX_IND,JAX@IND,2021-11-14T13:00,Lucas Oil Stadium,IND,JAX
2021_10_CLE_NE,CLE@NE,2021-11-14T13:00,Gillette Stadium,NE,CLE
2021_10_BUF_NYJ,BUF@NYJ,2021-11-14T13:00,MetLife Stadium,NYJ,BUF
2021_10_DET_PIT,DET@PIT,2021-11-14T13:00,Heinz Field,PIT,DET
2021_10_NO_TEN,NO@TEN,2021-11-14T13:00,Nissan Stadium,TEN,NO
2021_10_TB_WAS,TB@WAS,2021-11-14T13:00,FedExField,WAS,TB
2021_10_CAR_ARI,CAR@ARI,2021-11-14T16:05,State Farm Stadium,ARI,CAR
2021_10_MIN_LAC,MIN@LAC,2021-11-14T16:05,SoFi Stadium,LAC,MIN
2021_10_PHI_DEN,PHI@DEN,2021-11-14T16:25,Empower Field at Mile High,DEN,PHI
2021_10_SEA_GB,SEA@GB,2021-11-14T16:25,Lambeau Field,GB,SEA
2021_10_KC_LV,KC@LV,2021-11-14T20:20,Allegiant Stadium,LV,KC
2021_10_LA_SF,LA@SF,2021-11-15T20:15,Levi's Stadium,SF,LA
