game_id,teams,kickoff,stadium,home_team,away_team
2021_07_DEN_CLE,DEN@CLE,2021-10-21T20:20,FirstEnergy Stadium,CLE,DEN
2021_07_CIN_BAL,CIN@BAL,2021-10-24T13:00,M&T Bank Stadium,BAL,CIN
2021_07_WAS_GB,WAS@GB,2021-10-24T13:00,Lambeau Field,GB,WAS
2021_07_ATL_MIA,ATL@MIA,2021-10-24T13:00,Hard Rock Stadium,MIA,ATL
2021_07_NYJ_NE,NYJ@NE,2021-10-24T13:00,Gillette Stadium,NE,NYJ
2021_07_CAR_NYG,CAR@NYG,2021-10-24T13:00,MetLife Stadium,NYG,CAR
2021_07_KC_TEN,KC@TEN,2021-10-24T13:00,Nissan Stadium,TEN,KC
2021_07_DET_LA,DET@LA,2021-10-24T16:05,SoFi Stadium,LA,DET
2021_07_PHI_LV,PHI@LV,2021-10-24T16:05,Allegiant Stadium,LV,PHI
2021_07_HOU_ARI,HOU@ARI,2021-10-24T16:25,State Farm Stadium,ARI,HOU
2021_07_CHI_TB,CHI@TB,2021-10-24T16:25,Raymond James Stadium,TB,CHI
2021_07_IND_SF,IND@SF,2021-10-24T20:20,Levi's Stadium,SF,IND
2021_07_NO_SEA,NO@SEA,2021-10-25T20:15,Lumen Field,SEA,NO
