game_id,teams,kickoff,stadium,home_team,away_team
2021_13_DAL_NO,DAL@NO,2021-12-02T20:20,Mercedes-Benz Superdome,NO,DAL
2021_13_TB_ATL,TB@ATL,2021-12-05T13:00,Mercedes-Benz Stadium,ATL,TB
2021_13_ARI_CHI,ARI@CHI,2021-12-05T13:00,Soldier Field,CHI,ARI
2021_13_LAC_CIN,LAC@CIN,2021-12-05T13:00,Paul Brown Stadium,CIN,LAC
2021_13_MIN_DET,MIN@DET,2021-12-05T13:00,Ford Field,DET,MIN
2021_13_IND_HOU,IND@HOU,2021-12-05T13:00,NRG Stadium,HOU,IND
2021_13_NYG_MIA,NYG@MIA,2021-12-05T13:00,Hard Rock Stadium,MIA,NYG
2021_13_PHI_NYJ,PHI@NYJ,2021-12-05T13:00,MetLife Stadium,NYJ,PHI
2021_13_JAX_LA,JAX@LA,2021-12-05T16:05,SoFi Stadium,LA,JAX
2021_13_WAS_LV,WAS@LV,2021-12-05T16:05,Allegiant Stadium,LV,WAS
2021_13_BAL_PIT,BAL@PIT,2021-12-05T16:25,Heinz Field,PIT,BAL
2021_13_SF_SEA,SF@SEA,2021-12-05T16:25,Lumen Field,SEA,SF
2021_13_DEN_KC,DEN@KC,2021-12-05T20:20,GEHA Field at Arrowhead Stadium,KC,DEN
2021_13_NE_BUF,NE@BUF,2021-12-06T20:15,New Era Field,BUF,NE
