game_id,teams,kickoff,stadium,home_team,away_team
2021_06_TB_PHI,TB@PHI,2021-10-14T20:20,Lincoln Financial Field,PHI,TB
2021_06_MIA_JAX,MIA@JAX,2021-10-17T09:30,Tottenham Stadium,JAX,MIA
2021_06_LAC_BAL,LAC@BAL,2021-10-17T13:00,M&T Bank Stadium,BAL,LAC
2021_06_MIN_CAR,MIN@CAR,2021-10-17T13:00,Bank of America Stadium,CAR,MIN
2021_06_GB_CHI,GB@CHI,2021-10-17T13:00,Soldier Field,CHI,GB
2021_06_CIN_DET,CIN@DET,2021-10-17T13:00,Ford Field,DET,CIN
2021_06_HOU_IND,HOU@IND,2021-10-17T13:00,Lucas Oil Stadium,IND,HOU
2021_06_LA_NYG,LA@NYG,2021-10-17T13:00,MetLife Stadium,NYG,LA
2021_06_KC_WAS,KC@WAS,2021-10-17T13:00,FedExField,WAS,KC
2021_06_ARI_CLE,ARI@CLE,2021-10-17T16:05,FirstEnergy Stadium,CLE,ARI
2021_06_LV_DEN,LV@DEN,2021-10-17T16:25,Empower Field at Mile High,DEN,LV
2021_06_DAL_NE,DAL@NE,2021-10-17T16:25,Gillette Stadium,NE,DAL
2021_06_SEA_PIT,SEA@PIT,2021-10-17T20:20,Heinz Field,PIT,SEA
2021_06_BUF_TEN,BUF@TEN,2021-10-18T20:15,Nissan Stadium,TEN,BUF
