game_id,market_closing_spread
2016_17_BAL_CIN,2.5
2016_17_JAX_IND,-5.5
2016_17_NE_MIA,7.5
2016_17_CHI_MIN,-6.0
2016_17_BUF_NYJ,3.5
2016_17_DAL_PHI,-6.5
2016_17_CLE_PIT,-3.5
2016_17_CAR_TB,-3.5
2016_17_HOU_TEN,-3.0
2016_17_NO_ATL,-7.5
2016_17_OAK_DEN,-1.0
2016_17_ARI_LA,7.0
2016_17_KC_SD,5.5
2016_17_SEA_SF,11.5
2016_17_NYG_WAS,-10.0
2016_17_GB_DET,3.5
