game_id,market_closing_spread
2016_14_OAK_KC,-3.5
2016_14_PIT_BUF,1.0
2016_14_SD_CAR,-1.0
2016_14_CIN_CLE,4.0
2016_14_CHI_DET,-7.5
2016_14_HOU_IND,-6.5
2016_14_MIN_JAX,3.0
2016_14_ARI_MIA,2.0
2016_14_WAS_PHI,1.5
2016_14_DEN_TEN,-2.0
2016_14_NYJ_SF,-3.0
2016_14_SEA_GB,3.0
2016_14_ATL_LA,4.5
2016_14_NO_TB,-2.0
2016_14_DAL_NYG,3.5
2016_14_BAL_NE,-6.0
