game_id,market_closing_total
2019_02_TB_CAR,48.0
2019_02_ARI_BAL,46.0
2019_02_SF_CIN,46.0
2019_02_LAC_DET,47.0
2019_02_MIN_GB,43.0
2019_02_JAX_HOU,43.0
2019_02_NE_MIA,48.5
2019_02_BUF_NYG,44.5
2019_02_SEA_PIT,47.0
2019_02_IND_TEN,43.5
2019_02_DAL_WAS,46.5
2019_02_KC_OAK,53.5
2019_02_CHI_DEN,41.0
2019_02_NO_LA,52.5
2019_02_PHI_ATL,53.0
2019_02_CLE_NYJ,45.5
