game_id,market_closing_total
2012_01_DAL_NYG,45.5
2012_01_IND_CHI,41.5
2012_01_PHI_CLE,42.0
2012_01_STL_DET,46.0
2012_01_MIA_HOU,41.5
2012_01_ATL_KC,43.0
2012_01_JAX_MIN,38.0
2012_01_WAS_NO,50.0
2012_01_BUF_NYJ,39.5
2012_01_NE_TEN,48.0
2012_01_SEA_ARI,40.5
2012_01_SF_GB,46.5
2012_01_CAR_TB,45.5
2012_01_PIT_DEN,45.5
2012_01_CIN_BAL,42.5
2012_01_SD_OAK,47.5
