game_id,market_closing_total
2012_03_NYG_CAR,49.0
2012_03_STL_CHI,41.5
2012_03_BUF_CLE,45.0
2012_03_TB_DAL,45.5
2012_03_JAX_IND,41.5
2012_03_NYJ_MIA,40.5
2012_03_SF_MIN,42.5
2012_03_KC_NO,51.5
2012_03_DET_TEN,47.0
2012_03_CIN_WAS,49.5
2012_03_PHI_ARI,42.5
2012_03_ATL_SD,47.0
2012_03_HOU_DEN,43.5
2012_03_PIT_OAK,45.5
2012_03_NE_BAL,48.5
2012_03_GB_SEA,45.5
