game_id,market_closing_total
2012_08_TB_MIN,43.0
2012_08_CAR_CHI,41.5
2012_08_SD_CLE,40.5
2012_08_SEA_DET,42.5
2012_08_JAX_GB,45.0
2012_08_MIA_NYJ,38.5
2012_08_ATL_PHI,43.5
2012_08_WAS_PIT,44.5
2012_08_NE_STL,46.0
2012_08_IND_TEN,46.5
2012_08_OAK_KC,41.5
2012_08_NYG_DAL,47.5
2012_08_NO_DEN,55.0
2012_08_SF_ARI,37.5
