game_id,market_closing_total
2012_15_CIN_PHI,45.0
2012_15_NYG_ATL,50.0
2012_15_DEN_BAL,48.0
2012_15_GB_CHI,43.0
2012_15_WAS_CLE,40.5
2012_15_IND_HOU,47.5
2012_15_JAX_MIA,38.5
2012_15_TB_NO,54.5
2012_15_MIN_STL,39.0
2012_15_DET_ARI,43.5
2012_15_SEA_BUF,44.0
2012_15_CAR_SD,45.0
2012_15_PIT_DAL,45.5
2012_15_KC_OAK,44.0
2012_15_SF_NE,47.0
2012_15_NYJ_TEN,40.0
