game_id,market_closing_total
2024_09_HOU_NYJ,43.5
2024_09_DAL_ATL,52.0
2024_09_DEN_BAL,46.5
2024_09_MIA_BUF,49.0
2024_09_NO_CAR,43.5
2024_09_LV_CIN,45.0
2024_09_LAC_CLE,42.5
2024_09_WAS_NYG,44.5
2024_09_NE_TEN,38.5
2024_09_CHI_ARI,44.5
2024_09_JAX_PHI,46.0
2024_09_DET_GB,47.5
2024_09_LA_SEA,48.5
2024_09_IND_MIN,47.0
2024_09_TB_KC,45.5
