game_id,market_closing_total
2024_02_BUF_MIA,48.5
2024_02_LV_BAL,41.0
2024_02_LAC_CAR,39.0
2024_02_NO_DAL,47.0
2024_02_TB_DET,51.5
2024_02_IND_GB,41.5
2024_02_CLE_JAX,41.5
2024_02_SF_MIN,46.5
2024_02_SEA_NE,39.0
2024_02_NYJ_TEN,41.5
2024_02_NYG_WAS,42.5
2024_02_LA_ARI,47.5
2024_02_PIT_DEN,36.5
2024_02_CIN_KC,47.5
2024_02_CHI_HOU,45.5
2024_02_ATL_PHI,46.5
