game_id,market_closing_total
2024_18_CLE_BAL,42.5
2024_18_CIN_PIT,48.5
2024_18_CAR_ATL,48.5
2024_18_WAS_DAL,43.5
2024_18_CHI_GB,41.5
2024_18_JAX_IND,45.5
2024_18_BUF_NE,36.5
2024_18_NYG_PHI,36.5
2024_18_NO_TB,44.5
2024_18_HOU_TEN,36.5
2024_18_SF_ARI,42.5
2024_18_KC_DEN,40.5
2024_18_SEA_LA,38.5
2024_18_LAC_LV,42.5
2024_18_MIA_NYJ,39.5
2024_18_MIN_DET,56.5
