game_id,market_closing_total
2024_10_CIN_BAL,53.0
2024_10_NYG_CAR,40.5
2024_10_NE_CHI,37.5
2024_10_BUF_IND,46.5
2024_10_MIN_JAX,42.5
2024_10_DEN_KC,42.5
2024_10_ATL_NO,46.5
2024_10_SF_TB,50.5
2024_10_PIT_WAS,45.0
2024_10_TEN_LAC,40.0
2024_10_NYJ_ARI,45.5
2024_10_PHI_DAL,44.5
2024_10_DET_HOU,49.0
2024_10_MIA_LA,49.5
