game_id,teams,kickoff,stadium,home_team,away_team
2013_13_GB_DET,GB@DET,2013-11-28T12:30,Ford Field,DET,GB
2013_13_OAK_DAL,OAK@DAL,2013-11-28T16:30,AT&T Stadium,DAL,OAK
2013_13_PIT_BAL,PIT@BAL,2013-11-28T20:30,M&T Bank Stadium,BAL,PIT
2013_13_TB_CAR,TB@CAR,2013-12-01T13:00,Bank of America Stadium,CAR,TB
2013_13_JAX_CLE,JAX@CLE,2013-12-01T13:00,FirstEnergy Stadium,CLE,JAX
2013_13_NE_HOU,NE@HOU,2013-12-01T13:00,Reliant Stadium,HOU,NE
2013_13_TEN_IND,TEN@IND,2013-12-01T13:00,Lucas Oil Stadium,IND,TEN
2013_13_CHI_MIN,CHI@MIN,2013-12-01T13:00,Mall of America Field,MIN,CHI
2013_13_MIA_NYJ,MIA@NYJ,2013-12-01T13:00,MetLife Stadium,NYJ,MIA
2013_13_ARI_PHI,ARI@PHI,2013-12-01T13:00,Lincoln Financial Field,PHI,ARI
2013_13_ATL_BUF,ATL@BUF,2013-12-01T16:05,Rogers Centre,BUF,ATL
2013_13_STL_SF,STL@SF,2013-12-01T16:05,Candlestick Park,SF,STL
2013_13_DEN_KC,DEN@KC,2013-12-01T16:25,Arrowhead Stadium,KC,DEN
2013_13_CIN_SD,CIN@SD,2013-12-01T16:25,Qualcomm Stadium,SD,CIN
2013_13_NYG_WAS,NYG@WAS,2013-12-01T20:30,FedExField,WAS,NYG
2013_13_NO_SEA,NO@SEA,2013-12-02T20:30,CenturyLink Field,SEA,NO
