game_id,teams,kickoff,stadium,home_team,away_team
2013_08_CAR_TB,CAR@TB,2013-10-24T20:25,Raymond James Stadium,TB,CAR
2013_08_DAL_DET,DAL@DET,2013-10-27T13:00,Ford Field,DET,DAL
2013_08_SF_JAX,SF@JAX,2013-10-27T13:00,Wembley Stadium,JAX,SF
2013_08_CLE_KC,CLE@KC,2013-10-27T13:00,Arrowhead Stadium,KC,CLE
2013_08_MIA_NE,MIA@NE,2013-10-27T13:00,Gillette Stadium,NE,MIA
2013_08_BUF_NO,BUF@NO,2013-10-27T13:00,Mercedes-Benz Superdome,NO,BUF
2013_08_NYG_PHI,NYG@PHI,2013-10-27T13:00,Lincoln Financial Field,PHI,NYG
2013_08_NYJ_CIN,NYJ@CIN,2013-10-27T16:05,Paul Brown Stadium,CIN,NYJ
2013_08_PIT_OAK,PIT@OAK,2013-10-27T16:05,O.co Coliseum,OAK,PIT
2013_08_ATL_ARI,ATL@ARI,2013-10-27T16:25,University of Phoenix Stadium,ARI,ATL
2013_08_WAS_DEN,WAS@DEN,2013-10-27T16:25,Sports Authority Field at Mile High,DEN,WAS
2013_08_GB_MIN,GB@MIN,2013-10-27T20:30,Mall of America Field,MIN,GB
2013_08_SEA_STL,SEA@STL,2013-10-28T20:30,Edward Jones Dome,STL,SEA
