game_id,teams,kickoff,stadium,home_team,away_team
2013_11_IND_TEN,IND@TEN,2013-11-14T20:25,LP Field,TEN,IND
2013_11_NYJ_BUF,NYJ@BUF,2013-11-17T13:00,Ralph Wilson Stadium,BUF,NYJ
2013_11_BAL_CHI,BAL@CHI,2013-11-17T13:00,Soldier Field,CHI,BAL
2013_11_CLE_CIN,CLE@CIN,2013-11-17T13:00,Paul Brown Stadium,CIN,CLE
2013_11_OAK_HOU,OAK@HOU,2013-11-17T13:00,Reliant Stadium,HOU,OAK
2013_11_ARI_JAX,ARI@JAX,2013-11-17T13:00,EverBank Field,JAX,ARI
2013_11_WAS_PHI,WAS@PHI,2013-11-17T13:00,Lincoln Financial Field,PHI,WAS
2013_11_DET_PIT,DET@PIT,2013-11-17T13:00,Heinz Field,PIT,DET
2013_11_ATL_TB,ATL@TB,2013-11-17T13:00,Raymond James Stadium,TB,ATL
2013_11_SD_MIA,SD@MIA,2013-11-17T16:05,Sun Life Stadium,MIA,SD
2013_11_SF_NO,SF@NO,2013-11-17T16:25,Mercedes-Benz Superdome,NO,SF
2013_11_GB_NYG,GB@NYG,2013-11-17T16:25,MetLife Stadium,NYG,GB
2013_11_MIN_SEA,MIN@SEA,2013-11-17T16:25,CenturyLink Field,SEA,MIN
2013_11_KC_DEN,KC@DEN,2013-11-17T20:30,Sports Authority Field at Mile High,DEN,KC
2013_11_NE_CAR,NE@CAR,2013-11-18T20:30,Bank of America Stadium,CAR,NE
