game_id,teams,kickoff,stadium,home_team,away_team
2013_07_SEA_ARI,SEA@ARI,2013-10-17T20:25,University of Phoenix Stadium,ARI,SEA
2013_07_TB_ATL,TB@ATL,2013-10-20T13:00,Georgia Dome,ATL,TB
2013_07_STL_CAR,STL@CAR,2013-10-20T13:00,Bank of America Stadium,CAR,STL
2013_07_CIN_DET,CIN@DET,2013-10-20T13:00,Ford Field,DET,CIN
2013_07_SD_JAX,SD@JAX,2013-10-20T13:00,EverBank Field,JAX,SD
2013_07_BUF_MIA,BUF@MIA,2013-10-20T13:00,Sun Life Stadium,MIA,BUF
2013_07_NE_NYJ,NE@NYJ,2013-10-20T13:00,MetLife Stadium,NYJ,NE
2013_07_DAL_PHI,DAL@PHI,2013-10-20T13:00,Lincoln Financial Field,PHI,DAL
2013_07_CHI_WAS,CHI@WAS,2013-10-20T13:00,FedExField,WAS,CHI
2013_07_SF_TEN,SF@TEN,2013-10-20T16:05,LP Field,TEN,SF
2013_07_CLE_GB,CLE@GB,2013-10-20T16:25,Lambeau Field,GB,CLE
2013_07_HOU_KC,HOU@KC,2013-10-20T16:25,Arrowhead Stadium,KC,HOU
2013_07_BAL_PIT,BAL@PIT,2013-10-20T16:25,Heinz Field,PIT,BAL
2013_07_DEN_IND,DEN@IND,2013-10-20T20:30,Lucas Oil Stadium,IND,DEN
2013_07_MIN_NYG,MIN@NYG,2013-10-21T20:30,MetLife Stadium,NYG,MIN
