game_id,teams,kickoff,stadium,home_team,away_team
2013_14_HOU_JAX,HOU@JAX,2013-12-05T20:25,EverBank Field,JAX,HOU
2013_14_MIN_BAL,MIN@BAL,2013-12-08T13:00,M&T Bank Stadium,BAL,MIN
2013_14_IND_CIN,IND@CIN,2013-12-08T13:00,Paul Brown Stadium,CIN,IND
2013_14_ATL_GB,ATL@GB,2013-12-08T13:00,Lambeau Field,GB,ATL
2013_14_CLE_NE,CLE@NE,2013-12-08T13:00,Gillette Stadium,NE,CLE
2013_14_OAK_NYJ,OAK@NYJ,2013-12-08T13:00,MetLife Stadium,NYJ,OAK
2013_14_DET_PHI,DET@PHI,2013-12-08T13:00,Lincoln Financial Field,PHI,DET
2013_14_MIA_PIT,MIA@PIT,2013-12-08T13:00,Heinz Field,PIT,MIA
2013_14_BUF_TB,BUF@TB,2013-12-08T13:00,Raymond James Stadium,TB,BUF
2013_14_KC_WAS,KC@WAS,2013-12-08T13:00,FedExField,WAS,KC
2013_14_TEN_DEN,TEN@DEN,2013-12-08T16:05,Sports Authority Field at Mile High,DEN,TEN
2013_14_STL_ARI,STL@ARI,2013-12-08T16:25,University of Phoenix Stadium,ARI,STL
2013_14_NYG_SD,NYG@SD,2013-12-08T16:25,Qualcomm Stadium,SD,NYG
2013_14_SEA_SF,SEA@SF,2013-12-08T16:25,Candlestick Park,SF,SEA
2013_14_CAR_NO,CAR@NO,2013-12-08T20:30,Mercedes-Benz Superdome,NO,CAR
2013_14_DAL_CHI,DAL@CHI,2013-12-09T20:30,Soldier Field,CHI,DAL
