game_id,teams,kickoff,stadium,home_team,away_team
2013_10_WAS_MIN,WAS@MIN,2013-11-07T20:25,Mall of America Field,MIN,WAS
2013_10_SEA_ATL,SEA@ATL,2013-11-10T13:00,Georgia Dome,ATL,SEA
2013_10_CIN_BAL,CIN@BAL,2013-11-10T13:00,M&T Bank Stadium,BAL,CIN
2013_10_DET_CHI,DET@CHI,2013-11-10T13:00,Soldier Field,CHI,DET
2013_10_PHI_GB,PHI@GB,2013-11-10T13:00,Lambeau Field,GB,PHI
2013_10_STL_IND,STL@IND,2013-11-10T13:00,Lucas Oil Stadium,IND,STL
2013_10_OAK_NYG,OAK@NYG,2013-11-10T13:00,MetLife Stadium,NYG,OAK
2013_10_BUF_PIT,BUF@PIT,2013-11-10T13:00,Heinz Field,PIT,BUF
2013_10_JAX_TEN,JAX@TEN,2013-11-10T13:00,LP Field,TEN,JAX
2013_10_CAR_SF,CAR@SF,2013-11-10T16:05,Candlestick Park,SF,CAR
2013_10_HOU_ARI,HOU@ARI,2013-11-10T16:25,University of Phoenix Stadium,ARI,HOU
2013_10_DEN_SD,DEN@SD,2013-11-10T16:25,Qualcomm Stadium,SD,DEN
2013_10_DAL_NO,DAL@NO,2013-11-10T20:30,Mercedes-Benz Superdome,NO,DAL
2013_10_MIA_TB,MIA@TB,2013-11-11T20:30,Raymond James Stadium,TB,MIA
