game_id,teams,kickoff,stadium,home_team,away_team
2013_02_NYJ_NE,NYJ@NE,2013-09-12T20:25,Gillette Stadium,NE,NYJ
2013_02_STL_ATL,STL@ATL,2013-09-15T13:00,Georgia Dome,ATL,STL
2013_02_CLE_BAL,CLE@BAL,2013-09-15T13:00,M&T Bank Stadium,BAL,CLE
2013_02_CAR_BUF,CAR@BUF,2013-09-15T13:00,Ralph Wilson Stadium,BUF,CAR
2013_02_MIN_CHI,MIN@CHI,2013-09-15T13:00,Soldier Field,CHI,MIN
2013_02_WAS_GB,WAS@GB,2013-09-15T13:00,Lambeau Field,GB,WAS
2013_02_TEN_HOU,TEN@HOU,2013-09-15T13:00,Reliant Stadium,HOU,TEN
2013_02_MIA_IND,MIA@IND,2013-09-15T13:00,Lucas Oil Stadium,IND,MIA
2013_02_DAL_KC,DAL@KC,2013-09-15T13:00,Arrowhead Stadium,KC,DAL
2013_02_SD_PHI,SD@PHI,2013-09-15T13:00,Lincoln Financial Field,PHI,SD
2013_02_DET_ARI,DET@ARI,2013-09-15T16:05,University of Phoenix Stadium,ARI,DET
2013_02_NO_TB,NO@TB,2013-09-15T16:05,Raymond James Stadium,TB,NO
2013_02_DEN_NYG,DEN@NYG,2013-09-15T16:25,MetLife Stadium,NYG,DEN
2013_02_JAX_OAK,JAX@OAK,2013-09-15T16:25,O.co Coliseum,OAK,JAX
2013_02_SF_SEA,SF@SEA,2013-09-15T20:30,CenturyLink Field,SEA,SF
2013_02_PIT_CIN,PIT@CIN,2013-09-16T20:30,Paul Brown Stadium,CIN,PIT
