game_id,market_closing_total
2021_07_DEN_CLE,40.5
2021_07_CIN_BAL,45.5
2021_07_WAS_GB,48.0
2021_07_ATL_MIA,48.5
2021_07_NYJ_NE,43.0
2021_07_CAR_NYG,42.5
2021_07_KC_TEN,57.5
2021_07_DET_LA,51.0
2021_07_PHI_LV,48.0
2021_07_HOU_ARI,47.0
2021_07_CHI_TB,47.0
2021_07_IND_SF,41.5
2021_07_NO_SEA,42.0
