game_id,market_closing_total
2021_19_LV_CIN,48.5
2021_19_NE_BUF,43.0
2021_19_PHI_TB,45.5
2021_19_SF_DAL,51.0
2021_19_PIT_KC,46.0
2021_19_ARI_LA,49.5
