game_id,market_closing_total
2021_03_CAR_HOU,43.0
2021_03_WAS_BUF,45.5
2021_03_CHI_CLE,45.0
2021_03_BAL_DET,51.0
2021_03_ARI_JAX,51.5
2021_03_LAC_KC,55.0
2021_03_NO_NE,44.0
2021_03_ATL_NYG,48.0
2021_03_CIN_PIT,42.5
2021_03_IND_TEN,47.0
2021_03_NYJ_DEN,42.0
2021_03_MIA_LV,45.0
2021_03_TB_LA,55.0
2021_03_SEA_MIN,53.5
2021_03_GB_SF,50.5
2021_03_PHI_DAL,51.5
