game_id,market_closing_total
2021_06_TB_PHI,53.0
2021_06_MIA_JAX,47.5
2021_06_LAC_BAL,50.5
2021_06_MIN_CAR,45.5
2021_06_GB_CHI,44.0
2021_06_CIN_DET,46.5
2021_06_HOU_IND,43.5
2021_06_LA_NYG,49.5
2021_06_KC_WAS,54.0
2021_06_ARI_CLE,48.0
2021_06_LV_DEN,45.5
2021_06_DAL_NE,50.5
2021_06_SEA_PIT,43.0
2021_06_BUF_TEN,53.5
