"Team Details","","","","","","","Man/Zone","","","","Middle of Field Look (Closed/Open)","","","","Coverages","","","","","",""
"13","Baltimore Ravens","1","2024","Baltimore","Ravens","36","22.2","0.07","77.8","0.23","63.9","0.15","36.1","0.27","0.0","22.2","2.8","0.0","41.7","13.9","19.4"
"14","Arizona Cardinals","1","2024","Arizona","Cardinals","36","33.3","0.34","63.9","0.30","55.6","0.35","44.4","0.52","5.6","22.2","11.1","5.6","33.3","19.4","0.0"
"15","New Orleans Saints","1","2024","New Orleans","Saints","36","44.4","0.13","55.6","0.32","52.8","0.16","47.2","0.32","0.0","41.7","27.8","2.8","11.1","13.9","2.8"
"16","Houston Texans","1","2024","Houston","Texans","35","42.9","0.57","48.6","0.42","65.7","0.41","34.3","0.49","2.9","40.0","5.7","0.0","20.0","22.9","0.0"
"17","Los Angeles Chargers","1","2024","Los Angeles","Chargers","34","17.6","0.60","79.4","0.38","32.4","0.28","67.6","0.49","2.9","8.8","17.6","5.9","23.5","29.4","8.8"
"18","Green Bay Packers","1","2024","Green Bay","Packers","33","24.2","0.66","72.7","0.58","54.5","0.63","45.5","0.79","0.0","24.2","21.2","0.0","30.3","15.2","6.1"
"19","Pittsburgh Steelers","1","2024","Pittsburgh","Steelers","33","30.3","0.26","69.7","0.67","72.7","0.46","27.3","0.76","0.0","24.2","9.1","6.1","48.5","9.1","3.0"
"20","Chicago Bears","1","2024","Chicago","Bears","32","28.1","0.12","65.6","0.28","75.0","0.22","25.0","0.20","3.1","25.0","15.6","0.0","43.8","3.1","3.1"
"21","Carolina Panthers","1","2024","Carolina","Panthers","32","25.0","0.71","71.9","0.51","59.4","0.35","40.6","0.82","0.0","21.9","9.4","3.1","37.5","18.8","6.3"
"22","New England Patriots","1","2024","New England","Patriots","30","43.3","0.08","50.0","0.68","40.0","0.40","60.0","0.61","16.7","23.3","10.0","3.3","16.7","23.3","0.0"
"23","Kansas City Chiefs","1","2024","Kansas City","Chiefs","29","44.8","0.22","48.3","0.28","48.3","0.29","51.7","0.47","6.9","31.0","17.2","6.9","17.2","6.9","6.9"
"24","New York Giants","1","2024","New York","Giants","28","21.4","1.17","78.6","0.45","53.6","0.62","46.4","0.58","0.0","21.4","10.7","0.0","32.1","10.7","25.0"
"25","Washington Commanders","1","2024","Washington","Commanders","27","29.6","0.65","66.7","0.24","48.1","0.20","51.9","0.53","3.7","25.9","29.6","0.0","22.2","11.1","3.7"
"26","Cleveland Browns","1","2024","Cleveland","Browns","26","50.0","0.22","50.0","0.18","73.1","0.21","26.9","0.18","7.7","42.3","15.4","0.0","30.8","3.8","0.0"
"27","Tennessee Titans","1","2024","Tennessee","Titans","26","0.0","0.00","100.0","0.23","42.3","0.23","57.7","0.23","0.0","","11.5","0.0","42.3","23.1","23.1"
"28","Los Angeles Rams","1","2024","Los Angeles","Rams","26","19.2","0.34","76.9","0.21","65.4","0.20","34.6","0.76","0.0","19.2","7.7","0.0","46.2","11.5","11.5"
"29","New York Jets","1","2024","New York","Jets","26","26.9","0.62","73.1","0.15","61.5","0.07","38.5","0.61","3.8","23.1","3.8","0.0","38.5","11.5","19.2"
"30","Miami Dolphins","1","2024","Miami","Dolphins","23","8.7","0.36","82.6","0.16","43.5","0.31","56.5","0.05","0.0","8.7","30.4","0.0","34.8","4.3","13.0"
"31","Seattle Seahawks","1","2024","Seattle","Seahawks","22","18.2","1.30","72.7","0.89","77.3","0.72","22.7","2.34","0.0","18.2","4.5","0.0","59.1","4.5","4.5"
"32","Buffalo Bills","1","2024","Buffalo","Bills","21","14.3","0.23","81.0","0.59","47.6","0.18","52.4","1.19","0.0","14.3","23.8","0.0","33.3","23.8","0.0"

"Rank","Rank, Most to Least"
"Name","Team"
"G","Games Played"
"DB","Dropbacks"
"MAN %","Dropback Man Coverage Rate"
"FP/DB","Man Fantasy Points per Dropback"
"ZONE %","Zone Coverage Rate"
"FP/DB","Zone Fantasy Points per Dropback"
"1-HI/MOF C %","Single High Safety/Middle of Field Closed Rate"
"FP/DB","Single High Safety/Middle of Field Closed Fantasy Points per Dropback"
"2-HI/MOF O %","Two High Safety/Middle of Field Open Rate"
"FP/DB","Two High Safety/Middle of Field Open Fantasy Points per Dropback"
"COVER 0 %","Cover 0 Rate"
"COVER 1 %","Cover 1 Rate"
"COVER 2 %","Cover 2 Rate"
"COVER 2 MAN %","Cover 2 Man Rate"
"COVER 3 %","Cover 3 Rate"
"COVER 4 %","Cover 4 Rate"
"COVER 6 %","Cover 6 Rate"
