game_id,teams,kickoff,stadium,home_team,away_team
2017_01_KC_NE,KC@NE,2017-09-07T20:30,Gillette Stadium,NE,KC
2017_01_NYJ_BUF,NYJ@BUF,2017-09-10T13:00,New Era Field,BUF,NYJ
2017_01_ATL_CHI,ATL@CHI,2017-09-10T13:00,Soldier Field,CHI,ATL
2017_01_BAL_CIN,BAL@CIN,2017-09-10T13:00,Paul Brown Stadium,CIN,BAL
2017_01_PIT_CLE,PIT@CLE,2017-09-10T13:00,FirstEnergy Stadium,CLE,PIT
2017_01_ARI_DET,ARI@DET,2017-09-10T13:00,Ford Field,DET,ARI
2017_01_JAX_HOU,JAX@HOU,2017-09-10T13:00,NRG Stadium,HOU,JAX
2017_01_OAK_TEN,OAK@TEN,2017-09-10T13:00,Nissan Stadium,TEN,OAK
2017_01_PHI_WAS,PHI@WAS,2017-09-10T13:00,FedExField,WAS,PHI
2017_01_IND_LA,IND@LA,2017-09-10T16:05,Los Angeles Memorial Coliseum,LA,IND
2017_01_SEA_GB,SEA@GB,2017-09-10T16:25,Lambeau Field,GB,SEA
2017_01_CAR_SF,CAR@SF,2017-09-10T16:25,Levi's Stadium,SF,CAR
2017_01_NYG_DAL,NYG@DAL,2017-09-10T20:30,AT&T Stadium,DAL,NYG
2017_01_NO_MIN,NO@MIN,2017-09-11T19:10,U.S. Bank Stadium,MIN,NO
2017_01_LAC_DEN,LAC@DEN,2017-09-11T22:20,Sports Authority Field at Mile High,DEN,LAC
