game_id,teams,kickoff,stadium,home_team,away_team
2017_06_PHI_CAR,PHI@CAR,2017-10-12T20:25,Bank of America Stadium,CAR,PHI
2017_06_MIA_ATL,MIA@ATL,2017-10-15T13:00,Mercedes-Benz Stadium,ATL,MIA
2017_06_CHI_BAL,CHI@BAL,2017-10-15T13:00,M&T Bank Stadium,BAL,CHI
2017_06_CLE_HOU,CLE@HOU,2017-10-15T13:00,NRG Stadium,HOU,CLE
2017_06_GB_MIN,GB@MIN,2017-10-15T13:00,U.S. Bank Stadium,MIN,GB
2017_06_DET_NO,DET@NO,2017-10-15T13:00,Mercedes-Benz Superdome,NO,DET
2017_06_NE_NYJ,NE@NYJ,2017-10-15T13:00,MetLife Stadium,NYJ,NE
2017_06_SF_WAS,SF@WAS,2017-10-15T13:00,FedExField,WAS,SF
2017_06_TB_ARI,TB@ARI,2017-10-15T16:05,University of Phoenix Stadium,ARI,TB
2017_06_LA_JAX,LA@JAX,2017-10-15T16:05,EverBank Field,JAX,LA
2017_06_PIT_KC,PIT@KC,2017-10-15T16:25,Arrowhead Stadium,KC,PIT
2017_06_LAC_OAK,LAC@OAK,2017-10-15T16:25,Oakland-Alameda County Coliseum,OAK,LAC
2017_06_NYG_DEN,NYG@DEN,2017-10-15T20:30,Sports Authority Field at Mile High,DEN,NYG
2017_06_IND_TEN,IND@TEN,2017-10-16T20:30,Nissan Stadium,TEN,IND
