game_id,teams,kickoff,stadium,home_team,away_team
2017_12_MIN_DET,MIN@DET,2017-11-23T12:30,Ford Field,DET,MIN
2017_12_LAC_DAL,LAC@DAL,2017-11-23T16:30,AT&T Stadium,DAL,LAC
2017_12_NYG_WAS,NYG@WAS,2017-11-23T20:30,FedExField,WAS,NYG
2017_12_TB_ATL,TB@ATL,2017-11-26T13:00,Mercedes-Benz Stadium,ATL,TB
2017_12_CLE_CIN,CLE@CIN,2017-11-26T13:00,Paul Brown Stadium,CIN,CLE
2017_12_TEN_IND,TEN@IND,2017-11-26T13:00,Lucas Oil Stadium,IND,TEN
2017_12_BUF_KC,BUF@KC,2017-11-26T13:00,Arrowhead Stadium,KC,BUF
2017_12_MIA_NE,MIA@NE,2017-11-26T13:00,Gillette Stadium,NE,MIA
2017_12_CAR_NYJ,CAR@NYJ,2017-11-26T13:00,MetLife Stadium,NYJ,CAR
2017_12_CHI_PHI,CHI@PHI,2017-11-26T13:00,Lincoln Financial Field,PHI,CHI
2017_12_SEA_SF,SEA@SF,2017-11-26T16:05,Levi's Stadium,SF,SEA
2017_12_JAX_ARI,JAX@ARI,2017-11-26T16:25,University of Phoenix Stadium,ARI,JAX
2017_12_NO_LA,NO@LA,2017-11-26T16:25,Los Angeles Memorial Coliseum,LA,NO
2017_12_DEN_OAK,DEN@OAK,2017-11-26T16:25,Oakland-Alameda County Coliseum,OAK,DEN
2017_12_GB_PIT,GB@PIT,2017-11-26T20:30,Heinz Field,PIT,GB
2017_12_HOU_BAL,HOU@BAL,2017-11-27T20:30,M&T Bank Stadium,BAL,HOU
