game_id,teams,kickoff,stadium,home_team,away_team
2017_15_DEN_IND,DEN@IND,2017-12-14T20:25,Lucas Oil Stadium,IND,DEN
2017_15_CHI_DET,CHI@DET,2017-12-16T16:30,Ford Field,DET,CHI
2017_15_LAC_KC,LAC@KC,2017-12-16T20:25,Arrowhead Stadium,KC,LAC
2017_15_MIA_BUF,MIA@BUF,2017-12-17T13:00,New Era Field,BUF,MIA
2017_15_GB_CAR,GB@CAR,2017-12-17T13:00,Bank of America Stadium,CAR,GB
2017_15_BAL_CLE,BAL@CLE,2017-12-17T13:00,FirstEnergy Stadium,CLE,BAL
2017_15_HOU_JAX,HOU@JAX,2017-12-17T13:00,EverBank Field,JAX,HOU
2017_15_CIN_MIN,CIN@MIN,2017-12-17T13:00,U.S. Bank Stadium,MIN,CIN
2017_15_NYJ_NO,NYJ@NO,2017-12-17T13:00,Mercedes-Benz Superdome,NO,NYJ
2017_15_PHI_NYG,PHI@NYG,2017-12-17T13:00,MetLife Stadium,NYG,PHI
2017_15_ARI_WAS,ARI@WAS,2017-12-17T13:00,FedExField,WAS,ARI
2017_15_LA_SEA,LA@SEA,2017-12-17T16:05,CenturyLink Field,SEA,LA
2017_15_NE_PIT,NE@PIT,2017-12-17T16:25,Heinz Field,PIT,NE
2017_15_TEN_SF,TEN@SF,2017-12-17T16:25,Levi's Stadium,SF,TEN
2017_15_DAL_OAK,DAL@OAK,2017-12-17T20:30,Oakland-Alameda County Coliseum,OAK,DAL
2017_15_ATL_TB,ATL@TB,2017-12-18T20:30,Raymond James Stadium,TB,ATL
