game_id,teams,kickoff,stadium,home_team,away_team
2017_09_BUF_NYJ,BUF@NYJ,2017-11-02T20:25,MetLife Stadium,NYJ,BUF
2017_09_ATL_CAR,ATL@CAR,2017-11-05T13:00,Bank of America Stadium,CAR,ATL
2017_09_IND_HOU,IND@HOU,2017-11-05T13:00,NRG Stadium,HOU,IND
2017_09_CIN_JAX,CIN@JAX,2017-11-05T13:00,EverBank Field,JAX,CIN
2017_09_TB_NO,TB@NO,2017-11-05T13:00,Mercedes-Benz Superdome,NO,TB
2017_09_LA_NYG,LA@NYG,2017-11-05T13:00,MetLife Stadium,NYG,LA
2017_09_DEN_PHI,DEN@PHI,2017-11-05T13:00,Lincoln Financial Field,PHI,DEN
2017_09_BAL_TEN,BAL@TEN,2017-11-05T13:00,Nissan Stadium,TEN,BAL
2017_09_WAS_SEA,WAS@SEA,2017-11-05T16:05,CenturyLink Field,SEA,WAS
2017_09_ARI_SF,ARI@SF,2017-11-05T16:05,Levi's Stadium,SF,ARI
2017_09_KC_DAL,KC@DAL,2017-11-05T16:25,AT&T Stadium,DAL,KC
2017_09_OAK_MIA,OAK@MIA,2017-11-05T20:30,Hard Rock Stadium,MIA,OAK
2017_09_DET_GB,DET@GB,2017-11-06T20:30,Lambeau Field,GB,DET
