game_id,teams,kickoff,stadium,home_team,away_team
2017_04_CHI_GB,CHI@GB,2017-09-28T20:25,Lambeau Field,GB,CHI
2017_04_BUF_ATL,BUF@ATL,2017-10-01T13:00,Mercedes-Benz Stadium,ATL,BUF
2017_04_PIT_BAL,PIT@BAL,2017-10-01T13:00,M&T Bank Stadium,BAL,PIT
2017_04_CIN_CLE,CIN@CLE,2017-10-01T13:00,FirstEnergy Stadium,CLE,CIN
2017_04_LA_DAL,LA@DAL,2017-10-01T13:00,AT&T Stadium,DAL,LA
2017_04_TEN_HOU,TEN@HOU,2017-10-01T13:00,NRG Stadium,HOU,TEN
2017_04_DET_MIN,DET@MIN,2017-10-01T13:00,U.S. Bank Stadium,MIN,DET
2017_04_CAR_NE,CAR@NE,2017-10-01T13:00,Gillette Stadium,NE,CAR
2017_04_JAX_NYJ,JAX@NYJ,2017-10-01T13:00,MetLife Stadium,NYJ,JAX
2017_04_SF_ARI,SF@ARI,2017-10-01T16:05,University of Phoenix Stadium,ARI,SF
2017_04_PHI_LAC,PHI@LAC,2017-10-01T16:05,StubHub Center,LAC,PHI
2017_04_NYG_TB,NYG@TB,2017-10-01T16:05,Raymond James Stadium,TB,NYG
2017_04_OAK_DEN,OAK@DEN,2017-10-01T16:25,Sports Authority Field at Mile High,DEN,OAK
2017_04_IND_SEA,IND@SEA,2017-10-01T20:30,CenturyLink Field,SEA,IND
2017_04_NO_MIA,NO@MIA,2017-10-01T21:30,Wembley Stadium,MIA,NO
2017_04_WAS_KC,WAS@KC,2017-10-02T20:30,Arrowhead Stadium,KC,WAS
