game_id,teams,kickoff,stadium,home_team,away_team
2017_11_TEN_PIT,TEN@PIT,2017-11-16T20:25,Heinz Field,PIT,TEN
2017_11_DET_CHI,DET@CHI,2017-11-19T13:00,Soldier Field,CHI,DET
2017_11_JAX_CLE,JAX@CLE,2017-11-19T13:00,FirstEnergy Stadium,CLE,JAX
2017_11_BAL_GB,BAL@GB,2017-11-19T13:00,Lambeau Field,GB,BAL
2017_11_ARI_HOU,ARI@HOU,2017-11-19T13:00,NRG Stadium,HOU,ARI
2017_11_TB_MIA,TB@MIA,2017-11-19T13:00,Hard Rock Stadium,MIA,TB
2017_11_LA_MIN,LA@MIN,2017-11-19T13:00,U.S. Bank Stadium,MIN,LA
2017_11_WAS_NO,WAS@NO,2017-11-19T13:00,Mercedes-Benz Superdome,NO,WAS
2017_11_KC_NYG,KC@NYG,2017-11-19T13:00,MetLife Stadium,NYG,KC
2017_11_BUF_LAC,BUF@LAC,2017-11-19T16:05,StubHub Center,LAC,BUF
2017_11_CIN_DEN,CIN@DEN,2017-11-19T16:25,Sports Authority Field at Mile High,DEN,CIN
2017_11_NE_OAK,NE@OAK,2017-11-19T16:25,Azteca Stadium,OAK,NE
2017_11_PHI_DAL,PHI@DAL,2017-11-19T20:30,AT&T Stadium,DAL,PHI
2017_11_ATL_SEA,ATL@SEA,2017-11-20T20:30,CenturyLink Field,SEA,ATL
