game_id,teams,kickoff,stadium,home_team,away_team
2017_02_HOU_CIN,HOU@CIN,2017-09-14T20:25,Paul Brown Stadium,CIN,HOU
2017_02_CLE_BAL,CLE@BAL,2017-09-17T13:00,M&T Bank Stadium,BAL,CLE
2017_02_BUF_CAR,BUF@CAR,2017-09-17T13:00,Bank of America Stadium,CAR,BUF
2017_02_ARI_IND,ARI@IND,2017-09-17T13:00,Lucas Oil Stadium,IND,ARI
2017_02_TEN_JAX,TEN@JAX,2017-09-17T13:00,EverBank Field,JAX,TEN
2017_02_PHI_KC,PHI@KC,2017-09-17T13:00,Arrowhead Stadium,KC,PHI
2017_02_NE_NO,NE@NO,2017-09-17T13:00,Mercedes-Benz Superdome,NO,NE
2017_02_MIN_PIT,MIN@PIT,2017-09-17T13:00,Heinz Field,PIT,MIN
2017_02_CHI_TB,CHI@TB,2017-09-17T13:00,Raymond James Stadium,TB,CHI
2017_02_MIA_LAC,MIA@LAC,2017-09-17T16:05,StubHub Center,LAC,MIA
2017_02_NYJ_OAK,NYJ@OAK,2017-09-17T16:05,Oakland-Alameda County Coliseum,OAK,NYJ
2017_02_DAL_DEN,DAL@DEN,2017-09-17T16:25,Sports Authority Field at Mile High,DEN,DAL
2017_02_WAS_LA,WAS@LA,2017-09-17T16:25,Los Angeles Memorial Coliseum,LA,WAS
2017_02_SF_SEA,SF@SEA,2017-09-17T16:25,CenturyLink Field,SEA,SF
2017_02_GB_ATL,GB@ATL,2017-09-17T20:30,Mercedes-Benz Stadium,ATL,GB
2017_02_DET_NYG,DET@NYG,2017-09-18T20:30,MetLife Stadium,NYG,DET
