game_id,teams,kickoff,stadium,home_team,away_team
2017_10_SEA_ARI,SEA@ARI,2017-11-09T20:25,University of Phoenix Stadium,ARI,SEA
2017_10_NO_BUF,NO@BUF,2017-11-12T13:00,New Era Field,BUF,NO
2017_10_GB_CHI,GB@CHI,2017-11-12T13:00,Soldier Field,CHI,GB
2017_10_CLE_DET,CLE@DET,2017-11-12T13:00,Ford Field,DET,CLE
2017_10_PIT_IND,PIT@IND,2017-11-12T13:00,Lucas Oil Stadium,IND,PIT
2017_10_LAC_JAX,LAC@JAX,2017-11-12T13:00,EverBank Field,JAX,LAC
2017_10_NYJ_TB,NYJ@TB,2017-11-12T13:00,Raymond James Stadium,TB,NYJ
2017_10_CIN_TEN,CIN@TEN,2017-11-12T13:00,Nissan Stadium,TEN,CIN
2017_10_MIN_WAS,MIN@WAS,2017-11-12T13:00,FedExField,WAS,MIN
2017_10_HOU_LA,HOU@LA,2017-11-12T16:05,Los Angeles Memorial Coliseum,LA,HOU
2017_10_DAL_ATL,DAL@ATL,2017-11-12T16:25,Mercedes-Benz Stadium,ATL,DAL
2017_10_NYG_SF,NYG@SF,2017-11-12T16:25,Levi's Stadium,SF,NYG
2017_10_NE_DEN,NE@DEN,2017-11-12T20:30,Sports Authority Field at Mile High,DEN,NE
2017_10_MIA_CAR,MIA@CAR,2017-11-13T20:30,Bank of America Stadium,CAR,MIA
