game_id,teams,kickoff,stadium,home_team,away_team
2017_08_MIA_BAL,MIA@BAL,2017-10-26T20:25,M&T Bank Stadium,BAL,MIA
2017_08_OAK_BUF,OAK@BUF,2017-10-29T13:00,New Era Field,BUF,OAK
2017_08_IND_CIN,IND@CIN,2017-10-29T13:00,Paul Brown Stadium,CIN,IND
2017_08_LAC_NE,LAC@NE,2017-10-29T13:00,Gillette Stadium,NE,LAC
2017_08_CHI_NO,CHI@NO,2017-10-29T13:00,Mercedes-Benz Superdome,NO,CHI
2017_08_ATL_NYJ,ATL@NYJ,2017-10-29T13:00,MetLife Stadium,NYJ,ATL
2017_08_SF_PHI,SF@PHI,2017-10-29T13:00,Lincoln Financial Field,PHI,SF
2017_08_CAR_TB,CAR@TB,2017-10-29T13:00,Raymond James Stadium,TB,CAR
2017_08_HOU_SEA,HOU@SEA,2017-10-29T16:05,CenturyLink Field,SEA,HOU
2017_08_DAL_WAS,DAL@WAS,2017-10-29T16:25,FedExField,WAS,DAL
2017_08_PIT_DET,PIT@DET,2017-10-29T20:30,Ford Field,DET,PIT
2017_08_MIN_CLE,MIN@CLE,2017-10-29T21:30,Twickenham Stadium,CLE,MIN
2017_08_DEN_KC,DEN@KC,2017-10-30T20:30,Arrowhead Stadium,KC,DEN
