game_id,market_moneyline_home,market_moneyline_away
2015_08_MIA_NE,-425,365
2015_08_DET_KC,-170,153
2015_08_TB_ATL,-400,346
2015_08_SD_BAL,-208,186
2015_08_MIN_CHI,106,-117
2015_08_ARI_CLE,271,-308
2015_08_TEN_HOU,-185,166
2015_08_NYG_NO,-167,151
2015_08_CIN_PIT,-117,106
2015_08_SF_STL,-400,346
2015_08_NYJ_OAK,153,-170
2015_08_SEA_DAL,186,-208
2015_08_GB_DEN,120,-133
2015_08_IND_CAR,-220,197
