game_id,market_moneyline_home,market_moneyline_away
2015_11_TEN_JAX,-140,127
2015_11_IND_ATL,-180,162
2015_11_STL_BAL,-149,135
2015_11_WAS_CAR,-315,277
2015_11_DEN_CHI,111,-123
2015_11_OAK_DET,115,-127
2015_11_NYJ_HOU,179,-199
2015_11_DAL_MIA,121,-134
2015_11_TB_PHI,-307,270
2015_11_KC_SD,152,-168
2015_11_GB_MIN,102,-113
2015_11_SF_SEA,-1065,807
2015_11_CIN_ARI,-199,179
2015_11_BUF_NE,-345,301
