game_id,market_closing_total
2023_09_TEN_PIT,37.0
2023_09_MIA_KC,51.0
2023_09_MIN_ATL,38.5
2023_09_SEA_BAL,44.5
2023_09_ARI_CLE,38.0
2023_09_LA_GB,38.0
2023_09_TB_HOU,39.5
2023_09_WAS_NE,40.5
2023_09_CHI_NO,42.0
2023_09_IND_CAR,45.0
2023_09_NYG_LV,38.5
2023_09_DAL_PHI,46.5
2023_09_BUF_CIN,51.0
2023_09_LAC_NYJ,41.0
