game_id,market_closing_spread
2015_05_IND_HOU,-4.5
2015_05_WAS_ATL,-7.5
2015_05_CLE_BAL,-6.0
2015_05_SEA_CIN,-3.0
2015_05_STL_GB,-8.5
2015_05_CHI_KC,-10.0
2015_05_NO_PHI,-6.5
2015_05_JAX_TB,-1.0
2015_05_BUF_TEN,-1.0
2015_05_ARI_DET,4.5
2015_05_NE_DAL,8.0
2015_05_DEN_OAK,5.0
2015_05_SF_NYG,-7.5
2015_05_PIT_SD,-4.0
