game_id,market_closing_spread
2015_15_TB_STL,-1.0
2015_15_NYJ_DAL,3.0
2015_15_KC_BAL,6.5
2015_15_HOU_IND,-2.5
2015_15_ATL_JAX,-2.0
2015_15_CHI_MIN,-4.0
2015_15_TEN_NE,-14.5
2015_15_CAR_NYG,4.5
2015_15_BUF_WAS,2.5
2015_15_GB_OAK,4.0
2015_15_CLE_SEA,-14.5
2015_15_DEN_PIT,-7.5
2015_15_MIA_SD,-1.0
2015_15_CIN_SF,7.0
2015_15_ARI_PHI,3.5
2015_15_DET_NO,-2.5
