game_id,teams,kickoff,stadium,home_team,away_team
2011_03_NE_BUF,NE@BUF,2011-09-25T13:00,Ralph Wilson Stadium,BUF,NE
2011_03_JAX_CAR,JAX@CAR,2011-09-25T13:00,Bank of America Stadium,CAR,JAX
2011_03_SF_CIN,SF@CIN,2011-09-25T13:00,Paul Brown Stadium,CIN,SF
2011_03_MIA_CLE,MIA@CLE,2011-09-25T13:00,Cleveland Browns Stadium,CLE,MIA
2011_03_DET_MIN,DET@MIN,2011-09-25T13:00,Mall of America Field,MIN,DET
2011_03_HOU_NO,HOU@NO,2011-09-25T13:00,Mercedes-Benz Superdome,NO,HOU
2011_03_NYG_PHI,NYG@PHI,2011-09-25T13:00,Lincoln Financial Field,PHI,NYG
2011_03_DEN_TEN,DEN@TEN,2011-09-25T13:00,LP Field,TEN,DEN
2011_03_NYJ_OAK,NYJ@OAK,2011-09-25T16:05,O.co Coliseum,OAK,NYJ
2011_03_KC_SD,KC@SD,2011-09-25T16:05,Qualcomm Stadium,SD,KC
2011_03_BAL_STL,BAL@STL,2011-09-25T16:05,Edward Jones Dome,STL,BAL
2011_03_GB_CHI,GB@CHI,2011-09-25T16:15,Soldier Field,CHI,GB
2011_03_ARI_SEA,ARI@SEA,2011-09-25T16:15,CenturyLink Field,SEA,ARI
2011_03_ATL_TB,ATL@TB,2011-09-25T16:15,Raymond James Stadium,TB,ATL
2011_03_PIT_IND,PIT@IND,2011-09-25T20:20,Lucas Oil Stadium,IND,PIT
2011_03_WAS_DAL,WAS@DAL,2011-09-26T20:30,Cowboys Stadium,DAL,WAS
