game_id,teams,kickoff,stadium,home_team,away_team
2011_10_OAK_SD,OAK@SD,2011-11-10T20:20,Qualcomm Stadium,SD,OAK
2011_10_NO_ATL,NO@ATL,2011-11-13T13:00,Georgia Dome,ATL,NO
2011_10_TEN_CAR,TEN@CAR,2011-11-13T13:00,Bank of America Stadium,CAR,TEN
2011_10_PIT_CIN,PIT@CIN,2011-11-13T13:00,Paul Brown Stadium,CIN,PIT
2011_10_STL_CLE,STL@CLE,2011-11-13T13:00,Cleveland Browns Stadium,CLE,STL
2011_10_BUF_DAL,BUF@DAL,2011-11-13T13:00,Cowboys Stadium,DAL,BUF
2011_10_JAX_IND,JAX@IND,2011-11-13T13:00,Lucas Oil Stadium,IND,JAX
2011_10_DEN_KC,DEN@KC,2011-11-13T13:00,Arrowhead Stadium,KC,DEN
2011_10_WAS_MIA,WAS@MIA,2011-11-13T13:00,Sun Life Stadium,MIA,WAS
2011_10_ARI_PHI,ARI@PHI,2011-11-13T13:00,Lincoln Financial Field,PHI,ARI
2011_10_HOU_TB,HOU@TB,2011-11-13T13:00,Raymond James Stadium,TB,HOU
2011_10_BAL_SEA,BAL@SEA,2011-11-13T16:05,CenturyLink Field,SEA,BAL
2011_10_DET_CHI,DET@CHI,2011-11-13T16:15,Soldier Field,CHI,DET
2011_10_NYG_SF,NYG@SF,2011-11-13T16:15,Candlestick Park,SF,NYG
2011_10_NE_NYJ,NE@NYJ,2011-11-13T20:20,MetLife Stadium,NYJ,NE
2011_10_MIN_GB,MIN@GB,2011-11-14T20:30,Lambeau Field,GB,MIN
