game_id,teams,kickoff,stadium,home_team,away_team
2011_13_PHI_SEA,PHI@SEA,2011-12-01T20:20,CenturyLink Field,SEA,PHI
2011_13_TEN_BUF,TEN@BUF,2011-12-04T13:00,Ralph Wilson Stadium,BUF,TEN
2011_13_KC_CHI,KC@CHI,2011-12-04T13:00,Soldier Field,CHI,KC
2011_13_ATL_HOU,ATL@HOU,2011-12-04T13:00,Reliant Stadium,HOU,ATL
2011_13_OAK_MIA,OAK@MIA,2011-12-04T13:00,Sun Life Stadium,MIA,OAK
2011_13_DEN_MIN,DEN@MIN,2011-12-04T13:00,Mall of America Field,MIN,DEN
2011_13_IND_NE,IND@NE,2011-12-04T13:00,Gillette Stadium,NE,IND
2011_13_CIN_PIT,CIN@PIT,2011-12-04T13:00,Heinz Field,PIT,CIN
2011_13_CAR_TB,CAR@TB,2011-12-04T13:00,Raymond James Stadium,TB,CAR
2011_13_NYJ_WAS,NYJ@WAS,2011-12-04T13:00,FedExField,WAS,NYJ
2011_13_BAL_CLE,BAL@CLE,2011-12-04T16:05,Cleveland Browns Stadium,CLE,BAL
2011_13_DAL_ARI,DAL@ARI,2011-12-04T16:15,University of Phoenix Stadium,ARI,DAL
2011_13_GB_NYG,GB@NYG,2011-12-04T16:15,MetLife Stadium,NYG,GB
2011_13_STL_SF,STL@SF,2011-12-04T16:15,Candlestick Park,SF,STL
2011_13_DET_NO,DET@NO,2011-12-04T20:20,Mercedes-Benz Superdome,NO,DET
2011_13_SD_JAX,SD@JAX,2011-12-05T20:30,EverBank Field,JAX,SD
