game_id,teams,kickoff,stadium,home_team,away_team
2011_06_CAR_ATL,CAR@ATL,2011-10-16T13:00,Georgia Dome,ATL,CAR
2011_06_IND_CIN,IND@CIN,2011-10-16T13:00,Paul Brown Stadium,CIN,IND
2011_06_SF_DET,SF@DET,2011-10-16T13:00,Ford Field,DET,SF
2011_06_STL_GB,STL@GB,2011-10-16T13:00,Lambeau Field,GB,STL
2011_06_BUF_NYG,BUF@NYG,2011-10-16T13:00,MetLife Stadium,NYG,BUF
2011_06_JAX_PIT,JAX@PIT,2011-10-16T13:00,Heinz Field,PIT,JAX
2011_06_PHI_WAS,PHI@WAS,2011-10-16T13:00,FedExField,WAS,PHI
2011_06_HOU_BAL,HOU@BAL,2011-10-16T16:05,M&T Bank Stadium,BAL,HOU
2011_06_CLE_OAK,CLE@OAK,2011-10-16T16:05,O.co Coliseum,OAK,CLE
2011_06_DAL_NE,DAL@NE,2011-10-16T16:15,Gillette Stadium,NE,DAL
2011_06_NO_TB,NO@TB,2011-10-16T16:15,Raymond James Stadium,TB,NO
2011_06_MIN_CHI,MIN@CHI,2011-10-16T20:20,Soldier Field,CHI,MIN
2011_06_MIA_NYJ,MIA@NYJ,2011-10-17T20:30,MetLife Stadium,NYJ,MIA
