game_id,teams,kickoff,stadium,home_team,away_team
2011_15_JAX_ATL,JAX@ATL,2011-12-15T20:20,Georgia Dome,ATL,JAX
2011_15_DAL_TB,DAL@TB,2011-12-17T20:20,Raymond James Stadium,TB,DAL
2011_15_MIA_BUF,MIA@BUF,2011-12-18T13:00,Ralph Wilson Stadium,BUF,MIA
2011_15_SEA_CHI,SEA@CHI,2011-12-18T13:00,Soldier Field,CHI,SEA
2011_15_CAR_HOU,CAR@HOU,2011-12-18T13:00,Reliant Stadium,HOU,CAR
2011_15_TEN_IND,TEN@IND,2011-12-18T13:00,Lucas Oil Stadium,IND,TEN
2011_15_GB_KC,GB@KC,2011-12-18T13:00,Arrowhead Stadium,KC,GB
2011_15_NO_MIN,NO@MIN,2011-12-18T13:00,Mall of America Field,MIN,NO
2011_15_WAS_NYG,WAS@NYG,2011-12-18T13:00,MetLife Stadium,NYG,WAS
2011_15_CIN_STL,CIN@STL,2011-12-18T13:00,Edward Jones Dome,STL,CIN
2011_15_DET_OAK,DET@OAK,2011-12-18T16:05,O.co Coliseum,OAK,DET
2011_15_CLE_ARI,CLE@ARI,2011-12-18T16:15,University of Phoenix Stadium,ARI,CLE
2011_15_NE_DEN,NE@DEN,2011-12-18T16:15,Sports Authority Field at Mile High,DEN,NE
2011_15_NYJ_PHI,NYJ@PHI,2011-12-18T16:15,Lincoln Financial Field,PHI,NYJ
2011_15_BAL_SD,BAL@SD,2011-12-18T20:20,Qualcomm Stadium,SD,BAL
2011_15_PIT_SF,PIT@SF,2011-12-19T20:30,Candlestick Park,SF,PIT
