game_id,teams,kickoff,stadium,home_team,away_team
2011_14_CLE_PIT,CLE@PIT,2011-12-08T20:20,Heinz Field,PIT,CLE
2011_14_IND_BAL,IND@BAL,2011-12-11T13:00,M&T Bank Stadium,BAL,IND
2011_14_ATL_CAR,ATL@CAR,2011-12-11T13:00,Bank of America Stadium,CAR,ATL
2011_14_HOU_CIN,HOU@CIN,2011-12-11T13:00,Paul Brown Stadium,CIN,HOU
2011_14_MIN_DET,MIN@DET,2011-12-11T13:00,Ford Field,DET,MIN
2011_14_TB_JAX,TB@JAX,2011-12-11T13:00,EverBank Field,JAX,TB
2011_14_PHI_MIA,PHI@MIA,2011-12-11T13:00,Sun Life Stadium,MIA,PHI
2011_14_KC_NYJ,KC@NYJ,2011-12-11T13:00,MetLife Stadium,NYJ,KC
2011_14_NO_TEN,NO@TEN,2011-12-11T13:00,LP Field,TEN,NO
2011_14_NE_WAS,NE@WAS,2011-12-11T13:00,FedExField,WAS,NE
2011_14_SF_ARI,SF@ARI,2011-12-11T16:05,University of Phoenix Stadium,ARI,SF
2011_14_CHI_DEN,CHI@DEN,2011-12-11T16:05,Sports Authority Field at Mile High,DEN,CHI
2011_14_OAK_GB,OAK@GB,2011-12-11T16:15,Lambeau Field,GB,OAK
2011_14_BUF_SD,BUF@SD,2011-12-11T16:15,Qualcomm Stadium,SD,BUF
2011_14_NYG_DAL,NYG@DAL,2011-12-11T20:20,Cowboys Stadium,DAL,NYG
2011_14_STL_SEA,STL@SEA,2011-12-12T20:30,CenturyLink Field,SEA,STL
