game_id,teams,kickoff,stadium,home_team,away_team
2011_11_NYJ_DEN,NYJ@DEN,2011-11-17T20:20,Sports Authority Field at Mile High,DEN,NYJ
2011_11_CIN_BAL,CIN@BAL,2011-11-20T13:00,M&T Bank Stadium,BAL,CIN
2011_11_JAX_CLE,JAX@CLE,2011-11-20T13:00,Cleveland Browns Stadium,CLE,JAX
2011_11_CAR_DET,CAR@DET,2011-11-20T13:00,Ford Field,DET,CAR
2011_11_TB_GB,TB@GB,2011-11-20T13:00,Lambeau Field,GB,TB
2011_11_BUF_MIA,BUF@MIA,2011-11-20T13:00,Sun Life Stadium,MIA,BUF
2011_11_OAK_MIN,OAK@MIN,2011-11-20T13:00,Mall of America Field,MIN,OAK
2011_11_DAL_WAS,DAL@WAS,2011-11-20T13:00,FedExField,WAS,DAL
2011_11_ARI_SF,ARI@SF,2011-11-20T16:05,Candlestick Park,SF,ARI
2011_11_SEA_STL,SEA@STL,2011-11-20T16:05,Edward Jones Dome,STL,SEA
2011_11_TEN_ATL,TEN@ATL,2011-11-20T16:15,Georgia Dome,ATL,TEN
2011_11_SD_CHI,SD@CHI,2011-11-20T16:15,Soldier Field,CHI,SD
2011_11_PHI_NYG,PHI@NYG,2011-11-20T20:20,MetLife Stadium,NYG,PHI
2011_11_KC_NE,KC@NE,2011-11-21T20:30,Gillette Stadium,NE,KC
