game_id,teams,kickoff,stadium,home_team,away_team
2011_17_DET_GB,DET@GB,2012-01-01T13:00,Lambeau Field,GB,DET
2011_17_TEN_HOU,TEN@HOU,2012-01-01T13:00,Reliant Stadium,HOU,TEN
2011_17_IND_JAX,IND@JAX,2012-01-01T13:00,EverBank Field,JAX,IND
2011_17_NYJ_MIA,NYJ@MIA,2012-01-01T13:00,Sun Life Stadium,MIA,NYJ
2011_17_CHI_MIN,CHI@MIN,2012-01-01T13:00,Mall of America Field,MIN,CHI
2011_17_BUF_NE,BUF@NE,2012-01-01T13:00,Gillette Stadium,NE,BUF
2011_17_CAR_NO,CAR@NO,2012-01-01T13:00,Mercedes-Benz Superdome,NO,CAR
2011_17_WAS_PHI,WAS@PHI,2012-01-01T13:00,Lincoln Financial Field,PHI,WAS
2011_17_SF_STL,SF@STL,2012-01-01T13:00,Edward Jones Dome,STL,SF
2011_17_SEA_ARI,SEA@ARI,2012-01-01T16:15,University of Phoenix Stadium,ARI,SEA
2011_17_TB_ATL,TB@ATL,2012-01-01T16:15,Georgia Dome,ATL,TB
2011_17_BAL_CIN,BAL@CIN,2012-01-01T16:15,Paul Brown Stadium,CIN,BAL
2011_17_PIT_CLE,PIT@CLE,2012-01-01T16:15,Cleveland Browns Stadium,CLE,PIT
2011_17_KC_DEN,KC@DEN,2012-01-01T16:15,Sports Authority Field at Mile High,DEN,KC
2011_17_SD_OAK,SD@OAK,2012-01-01T16:15,O.co Coliseum,OAK,SD
2011_17_DAL_NYG,DAL@NYG,2012-01-01T20:20,MetLife Stadium,NYG,DAL
