game_id,market_closing_total
2014_01_GB_SEA,46.5
2014_01_NO_ATL,51.0
2014_01_CIN_BAL,43.5
2014_01_BUF_CHI,47.0
2014_01_WAS_HOU,43.5
2014_01_TEN_KC,45.5
2014_01_NE_MIA,47.5
2014_01_OAK_NYJ,41.0
2014_01_JAX_PHI,49.0
2014_01_CLE_PIT,41.5
2014_01_MIN_STL,43.5
2014_01_SF_DAL,49.0
2014_01_CAR_TB,38.5
2014_01_IND_DEN,52.5
2014_01_NYG_DET,45.0
2014_01_SD_ARI,45.5
