game_id,market_closing_total
2014_16_TEN_JAX,39.0
2014_16_PHI_WAS,51.0
2014_16_SD_SF,40.5
2014_16_CLE_CAR,40.0
2014_16_DET_CHI,44.5
2014_16_BAL_HOU,42.0
2014_16_MIN_MIA,42.0
2014_16_ATL_NO,56.0
2014_16_NE_NYJ,47.0
2014_16_KC_PIT,49.5
2014_16_GB_TB,48.5
2014_16_NYG_STL,43.5
2014_16_IND_DAL,53.0
2014_16_BUF_OAK,42.0
2014_16_SEA_ARI,36.5
2014_16_DEN_CIN,47.0
