game_id,market_closing_total
2014_06_IND_HOU,46.0
2014_06_NE_BUF,44.0
2014_06_CAR_CIN,43.5
2014_06_PIT_CLE,46.5
2014_06_GB_MIA,46.5
2014_06_DET_MIN,43.0
2014_06_DEN_NYJ,47.0
2014_06_BAL_TB,44.0
2014_06_JAX_TEN,42.5
2014_06_SD_OAK,43.5
2014_06_WAS_ARI,47.0
2014_06_CHI_ATL,55.5
2014_06_DAL_SEA,47.0
2014_06_NYG_PHI,50.5
2014_06_SF_STL,44.0
