game_id,market_closing_total
2014_08_SD_DEN,51.0
2014_08_DET_ATL,45.0
2014_08_SEA_CAR,44.5
2014_08_BAL_CIN,44.5
2014_08_MIA_JAX,42.0
2014_08_STL_KC,44.5
2014_08_CHI_NE,51.0
2014_08_BUF_NYJ,40.0
2014_08_MIN_TB,43.0
2014_08_HOU_TEN,43.0
2014_08_PHI_ARI,49.0
2014_08_OAK_CLE,44.5
2014_08_IND_PIT,48.0
2014_08_GB_NO,55.0
2014_08_WAS_DAL,49.0
