game_id,market_closing_spread
2017_05_NE_TB,3.5
2017_05_BUF_CIN,-3.0
2017_05_NYJ_CLE,1.5
2017_05_CAR_DET,-2.0
2017_05_SF_IND,1.0
2017_05_TEN_MIA,0.0
2017_05_LAC_NYG,-3.0
2017_05_ARI_PHI,-6.0
2017_05_JAX_PIT,-7.5
2017_05_SEA_LA,-2.0
2017_05_BAL_OAK,-3.0
2017_05_GB_DAL,-2.5
2017_05_KC_HOU,2.0
2017_05_MIN_CHI,3.5
