game_id,market_closing_spread
2017_16_IND_BAL,-13.5
2017_16_MIN_GB,8.5
2017_16_TB_CAR,-10.0
2017_16_CLE_CHI,-5.5
2017_16_DET_CIN,3.0
2017_16_MIA_KC,-11.0
2017_16_BUF_NE,-11.0
2017_16_ATL_NO,-5.5
2017_16_LAC_NYJ,7.5
2017_16_LA_TEN,5.5
2017_16_DEN_WAS,-3.0
2017_16_JAX_SF,4.0
2017_16_NYG_ARI,-3.0
2017_16_SEA_DAL,-4.5
2017_16_PIT_HOU,8.0
2017_16_OAK_PHI,-10.0
