game_id,teams,kickoff,stadium,home_team,away_team
2014_06_IND_HOU,IND@HOU,2014-10-09T20:25,NRG Stadium,HOU,IND
2014_06_NE_BUF,NE@BUF,2014-10-12T13:00,Ralph Wilson Stadium,BUF,NE
2014_06_CAR_CIN,CAR@CIN,2014-10-12T13:00,Paul Brown Stadium,CIN,CAR
2014_06_PIT_CLE,PIT@CLE,2014-10-12T13:00,FirstEnergy Stadium,CLE,PIT
2014_06_GB_MIA,GB@MIA,2014-10-12T13:00,Sun Life Stadium,MIA,GB
2014_06_DET_MIN,DET@MIN,2014-10-12T13:00,TCF Bank Stadium,MIN,DET
2014_06_DEN_NYJ,DEN@NYJ,2014-10-12T13:00,MetLife Stadium,NYJ,DEN
2014_06_BAL_TB,BAL@TB,2014-10-12T13:00,Raymond James Stadium,TB,BAL
2014_06_JAX_TEN,JAX@TEN,2014-10-12T13:00,LP Field,TEN,JAX
2014_06_SD_OAK,SD@OAK,2014-10-12T16:05,O.co Coliseum,OAK,SD
2014_06_WAS_ARI,WAS@ARI,2014-10-12T16:25,University of Phoenix Stadium,ARI,WAS
2014_06_CHI_ATL,CHI@ATL,2014-10-12T16:25,Georgia Dome,ATL,CHI
2014_06_DAL_SEA,DAL@SEA,2014-10-12T16:25,CenturyLink Field,SEA,DAL
2014_06_NYG_PHI,NYG@PHI,2014-10-12T20:30,Lincoln Financial Field,PHI,NYG
2014_06_SF_STL,SF@STL,2014-10-13T20:30,Edward Jones Dome,STL,SF
