game_id,teams,kickoff,stadium,home_team,away_team
2014_16_TEN_JAX,TEN@JAX,2014-12-18T20:25,EverBank Field,JAX,TEN
2014_16_PHI_WAS,PHI@WAS,2014-12-20T16:25,FedExField,WAS,PHI
2014_16_SD_SF,SD@SF,2014-12-20T20:25,Levi's Stadium,SF,SD
2014_16_CLE_CAR,CLE@CAR,2014-12-21T13:00,Bank of America Stadium,CAR,CLE
2014_16_DET_CHI,DET@CHI,2014-12-21T13:00,Soldier Field,CHI,DET
2014_16_BAL_HOU,BAL@HOU,2014-12-21T13:00,NRG Stadium,HOU,BAL
2014_16_MIN_MIA,MIN@MIA,2014-12-21T13:00,Sun Life Stadium,MIA,MIN
2014_16_ATL_NO,ATL@NO,2014-12-21T13:00,Mercedes-Benz Superdome,NO,ATL
2014_16_NE_NYJ,NE@NYJ,2014-12-21T13:00,MetLife Stadium,NYJ,NE
2014_16_KC_PIT,KC@PIT,2014-12-21T13:00,Heinz Field,PIT,KC
2014_16_GB_TB,GB@TB,2014-12-21T13:00,Raymond James Stadium,TB,GB
2014_16_NYG_STL,NYG@STL,2014-12-21T16:05,Edward Jones Dome,STL,NYG
2014_16_IND_DAL,IND@DAL,2014-12-21T16:25,AT&T Stadium,DAL,IND
2014_16_BUF_OAK,BUF@OAK,2014-12-21T16:25,O.co Coliseum,OAK,BUF
2014_16_SEA_ARI,SEA@ARI,2014-12-21T20:30,University of Phoenix Stadium,ARI,SEA
2014_16_DEN_CIN,DEN@CIN,2014-12-22T20:30,Paul Brown Stadium,CIN,DEN
