game_id,teams,kickoff,stadium,home_team,away_team
2014_04_NYG_WAS,NYG@WAS,2014-09-25T20:25,FedExField,WAS,NYG
2014_04_CAR_BAL,CAR@BAL,2014-09-28T13:00,M&T Bank Stadium,BAL,CAR
2014_04_GB_CHI,GB@CHI,2014-09-28T13:00,Soldier Field,CHI,GB
2014_04_BUF_HOU,BUF@HOU,2014-09-28T13:00,NRG Stadium,HOU,BUF
2014_04_TEN_IND,TEN@IND,2014-09-28T13:00,Lucas Oil Stadium,IND,TEN
2014_04_DET_NYJ,DET@NYJ,2014-09-28T13:00,MetLife Stadium,NYJ,DET
2014_04_MIA_OAK,MIA@OAK,2014-09-28T13:00,Wembley Stadium,OAK,MIA
2014_04_TB_PIT,TB@PIT,2014-09-28T13:00,Heinz Field,PIT,TB
2014_04_JAX_SD,JAX@SD,2014-09-28T16:05,Qualcomm Stadium,SD,JAX
2014_04_ATL_MIN,ATL@MIN,2014-09-28T16:25,TCF Bank Stadium,MIN,ATL
2014_04_PHI_SF,PHI@SF,2014-09-28T16:25,Levi's Stadium,SF,PHI
2014_04_NO_DAL,NO@DAL,2014-09-28T20:30,AT&T Stadium,DAL,NO
2014_04_NE_KC,NE@KC,2014-09-29T20:30,Arrowhead Stadium,KC,NE
