game_id,teams,kickoff,stadium,home_team,away_team
2014_05_MIN_GB,MIN@GB,2014-10-02T20:25,Lambeau Field,GB,MIN
2014_05_CHI_CAR,CHI@CAR,2014-10-05T13:00,Bank of America Stadium,CAR,CHI
2014_05_HOU_DAL,HOU@DAL,2014-10-05T13:00,AT&T Stadium,DAL,HOU
2014_05_BUF_DET,BUF@DET,2014-10-05T13:00,Ford Field,DET,BUF
2014_05_BAL_IND,BAL@IND,2014-10-05T13:00,Lucas Oil Stadium,IND,BAL
2014_05_PIT_JAX,PIT@JAX,2014-10-05T13:00,EverBank Field,JAX,PIT
2014_05_TB_NO,TB@NO,2014-10-05T13:00,Mercedes-Benz Superdome,NO,TB
2014_05_ATL_NYG,ATL@NYG,2014-10-05T13:00,MetLife Stadium,NYG,ATL
2014_05_STL_PHI,STL@PHI,2014-10-05T13:00,Lincoln Financial Field,PHI,STL
2014_05_CLE_TEN,CLE@TEN,2014-10-05T13:00,LP Field,TEN,CLE
2014_05_ARI_DEN,ARI@DEN,2014-10-05T16:05,Sports Authority Field at Mile High,DEN,ARI
2014_05_NYJ_SD,NYJ@SD,2014-10-05T16:25,Qualcomm Stadium,SD,NYJ
2014_05_KC_SF,KC@SF,2014-10-05T16:25,Levi's Stadium,SF,KC
2014_05_CIN_NE,CIN@NE,2014-10-05T20:30,Gillette Stadium,NE,CIN
2014_05_SEA_WAS,SEA@WAS,2014-10-06T20:30,FedExField,WAS,SEA
