game_id,teams,kickoff,stadium,home_team,away_team
2014_12_KC_OAK,KC@OAK,2014-11-20T20:25,O.co Coliseum,OAK,KC
2014_12_CLE_ATL,CLE@ATL,2014-11-23T13:00,Georgia Dome,ATL,CLE
2014_12_TB_CHI,TB@CHI,2014-11-23T13:00,Soldier Field,CHI,TB
2014_12_CIN_HOU,CIN@HOU,2014-11-23T13:00,NRG Stadium,HOU,CIN
2014_12_JAX_IND,JAX@IND,2014-11-23T13:00,Lucas Oil Stadium,IND,JAX
2014_12_GB_MIN,GB@MIN,2014-11-23T13:00,TCF Bank Stadium,MIN,GB
2014_12_DET_NE,DET@NE,2014-11-23T13:00,Gillette Stadium,NE,DET
2014_12_TEN_PHI,TEN@PHI,2014-11-23T13:00,Lincoln Financial Field,PHI,TEN
2014_12_STL_SD,STL@SD,2014-11-23T16:05,Qualcomm Stadium,SD,STL
2014_12_ARI_SEA,ARI@SEA,2014-11-23T16:05,CenturyLink Field,SEA,ARI
2014_12_MIA_DEN,MIA@DEN,2014-11-23T16:25,Sports Authority Field at Mile High,DEN,MIA
2014_12_WAS_SF,WAS@SF,2014-11-23T16:25,Levi's Stadium,SF,WAS
2014_12_DAL_NYG,DAL@NYG,2014-11-23T20:30,MetLife Stadium,NYG,DAL
2014_12_NYJ_BUF,NYJ@BUF,2014-11-24T19:00,Ford Field,BUF,NYJ
2014_12_BAL_NO,BAL@NO,2014-11-24T20:30,Mercedes-Benz Superdome,NO,BAL
