game_id,teams,kickoff,stadium,home_team,away_team
2014_15_ARI_STL,ARI@STL,2014-12-11T20:25,Edward Jones Dome,STL,ARI
2014_15_PIT_ATL,PIT@ATL,2014-12-14T13:00,Georgia Dome,ATL,PIT
2014_15_JAX_BAL,JAX@BAL,2014-12-14T13:00,M&T Bank Stadium,BAL,JAX
2014_15_GB_BUF,GB@BUF,2014-12-14T13:00,Ralph Wilson Stadium,BUF,GB
2014_15_TB_CAR,TB@CAR,2014-12-14T13:00,Bank of America Stadium,CAR,TB
2014_15_CIN_CLE,CIN@CLE,2014-12-14T13:00,FirstEnergy Stadium,CLE,CIN
2014_15_HOU_IND,HOU@IND,2014-12-14T13:00,Lucas Oil Stadium,IND,HOU
2014_15_OAK_KC,OAK@KC,2014-12-14T13:00,Arrowhead Stadium,KC,OAK
2014_15_MIA_NE,MIA@NE,2014-12-14T13:00,Gillette Stadium,NE,MIA
2014_15_WAS_NYG,WAS@NYG,2014-12-14T13:00,MetLife Stadium,NYG,WAS
2014_15_DEN_SD,DEN@SD,2014-12-14T16:05,Qualcomm Stadium,SD,DEN
2014_15_NYJ_TEN,NYJ@TEN,2014-12-14T16:05,LP Field,TEN,NYJ
2014_15_MIN_DET,MIN@DET,2014-12-14T16:25,Ford Field,DET,MIN
2014_15_SF_SEA,SF@SEA,2014-12-14T16:25,CenturyLink Field,SEA,SF
2014_15_DAL_PHI,DAL@PHI,2014-12-14T20:30,Lincoln Financial Field,PHI,DAL
2014_15_NO_CHI,NO@CHI,2014-12-15T20:30,Soldier Field,CHI,NO
