game_id,teams,kickoff,stadium,home_team,away_team
2014_07_NYJ_NE,NYJ@NE,2014-10-16T20:25,Gillette Stadium,NE,NYJ
2014_07_ATL_BAL,ATL@BAL,2014-10-19T13:00,M&T Bank Stadium,BAL,ATL
2014_07_MIN_BUF,MIN@BUF,2014-10-19T13:00,Ralph Wilson Stadium,BUF,MIN
2014_07_MIA_CHI,MIA@CHI,2014-10-19T13:00,Soldier Field,CHI,MIA
2014_07_NO_DET,NO@DET,2014-10-19T13:00,Ford Field,DET,NO
2014_07_CAR_GB,CAR@GB,2014-10-19T13:00,Lambeau Field,GB,CAR
2014_07_CIN_IND,CIN@IND,2014-10-19T13:00,Lucas Oil Stadium,IND,CIN
2014_07_CLE_JAX,CLE@JAX,2014-10-19T13:00,EverBank Field,JAX,CLE
2014_07_SEA_STL,SEA@STL,2014-10-19T13:00,Edward Jones Dome,STL,SEA
2014_07_TEN_WAS,TEN@WAS,2014-10-19T13:00,FedExField,WAS,TEN
2014_07_KC_SD,KC@SD,2014-10-19T16:05,Qualcomm Stadium,SD,KC
2014_07_NYG_DAL,NYG@DAL,2014-10-19T16:25,AT&T Stadium,DAL,NYG
2014_07_ARI_OAK,ARI@OAK,2014-10-19T16:25,O.co Coliseum,OAK,ARI
2014_07_SF_DEN,SF@DEN,2014-10-19T20:30,Sports Authority Field at Mile High,DEN,SF
2014_07_HOU_PIT,HOU@PIT,2014-10-20T20:30,Heinz Field,PIT,HOU
