game_id,teams,kickoff,stadium,home_team,away_team
2014_14_DAL_CHI,DAL@CHI,2014-12-04T20:25,Soldier Field,CHI,DAL
2014_14_PIT_CIN,PIT@CIN,2014-12-07T13:00,Paul Brown Stadium,CIN,PIT
2014_14_IND_CLE,IND@CLE,2014-12-07T13:00,FirstEnergy Stadium,CLE,IND
2014_14_TB_DET,TB@DET,2014-12-07T13:00,Ford Field,DET,TB
2014_14_HOU_JAX,HOU@JAX,2014-12-07T13:00,EverBank Field,JAX,HOU
2014_14_BAL_MIA,BAL@MIA,2014-12-07T13:00,Sun Life Stadium,MIA,BAL
2014_14_NYJ_MIN,NYJ@MIN,2014-12-07T13:00,TCF Bank Stadium,MIN,NYJ
2014_14_CAR_NO,CAR@NO,2014-12-07T13:00,Mercedes-Benz Superdome,NO,CAR
2014_14_NYG_TEN,NYG@TEN,2014-12-07T13:00,LP Field,TEN,NYG
2014_14_STL_WAS,STL@WAS,2014-12-07T13:00,FedExField,WAS,STL
2014_14_KC_ARI,KC@ARI,2014-12-07T16:05,University of Phoenix Stadium,ARI,KC
2014_14_BUF_DEN,BUF@DEN,2014-12-07T16:05,Sports Authority Field at Mile High,DEN,BUF
2014_14_SF_OAK,SF@OAK,2014-12-07T16:25,O.co Coliseum,OAK,SF
2014_14_SEA_PHI,SEA@PHI,2014-12-07T16:25,Lincoln Financial Field,PHI,SEA
2014_14_NE_SD,NE@SD,2014-12-07T20:30,Qualcomm Stadium,SD,NE
2014_14_ATL_GB,ATL@GB,2014-12-08T20:30,Lambeau Field,GB,ATL
